"la_name","SEN_Unit","RP_Unit","Total pupils","EHC plan"
"Wiltshire","0","0","410","9"
"Swindon","0","0","275","5"
"Wiltshire","0","0","168","8"
"Stockport","0","0","522","7"
"Medway","0","0","168","3"
"Warwickshire","0","0","991","3"
"Staffordshire","0","0","209","6"
"Leicestershire","0","0","161","1"
"Warwickshire","0","0","85","1"
"Warwickshire","0","0","403","8"
"Wakefield","0","0","351","7"
"Cornwall","0","0","179","4"
"Devon","0","0","131","4"
"Devon","0","0","135","2"
"Devon","0","0","129","3"
"Devon","0","0","92","1"
"Blackpool","0","0","236","4"
"North East Lincolnshire","0","0","555","6"
"Wakefield","0","0","396","5"
"Bromley","0","0","381","8"
"Sandwell","0","1","352","15"
"Sandwell","0","1","340","14"
"Surrey","0","0","592","19"
"Windsor and Maidenhead","0","0","152","1"
"Newham","0","0","601","8"
"Cambridgeshire","0","0","194","4"
"Coventry","0","0","213","0"
"Havering","0","0","304","4"
"Peterborough","0","0","1613","21"
"Stockton-on-Tees","0","0","453","11"
"North East Lincolnshire","0","0","343","5"
"Essex","0","0","479","7"
"Isle of Wight","0","0","438","31"
"Cheshire East","0","0","105","2"
"Calderdale","0","0","1595","49"
"Kent","0","0","105","3"
"Greenwich","1","1","1638","66"
"Norfolk","0","0","411","7"
"Greenwich","0","0","18","6"
"Birmingham","0","1","687","20"
"Birmingham","0","1","621","9"
"Birmingham","0","0","300","2"
"Blackburn with Darwen","0","0","916","4"
"Cornwall","0","0","126","2"
"Derby","0","0","359","7"
"Dudley","0","0","931","30"
"Essex","0","0","290","2"
"Essex","1","0","487","33"
"Kent","0","0","351","2"
"Liverpool","0","0","244","3"
"Norfolk","0","0","685","13"
"Oldham","0","0","318","7"
"Nottingham","0","0","296","1"
"Rotherham","0","0","448","6"
"Sefton","1","1","687","45"
"Sheffield","0","0","436","8"
"Shropshire","0","0","151","2"
"South Gloucestershire","0","0","460","13"
"Staffordshire","0","0","608","8"
"Staffordshire","0","0","942","7"
"Staffordshire","0","0","383","2"
"Stockton-on-Tees","0","0","158","158"
"Stoke-on-Trent","0","0","448","6"
"Surrey","0","0","202","8"
"West Sussex","0","0","458","11"
"Windsor and Maidenhead","0","0","269","3"
"Blackburn with Darwen","0","0","188","3"
"Bristol, City of","0","0","290","3"
"Bromley","1","0","379","37"
"Devon","0","0","327","10"
"Essex","0","0","212","8"
"Norfolk","0","0","189","6"
"Norfolk","0","0","401","0"
"Norfolk","0","0","207","8"
"Norfolk","0","0","137","1"
"Norfolk","0","0","199","5"
"North Somerset","0","0","359","3"
"North Somerset","0","0","89","1"
"Nottingham","0","0","735","6"
"Oxfordshire","0","0","436","6"
"Rochdale","0","0","445","5"
"Rotherham","0","0","397","6"
"Shropshire","0","0","196","7"
"Stockton-on-Tees","0","0","1168","6"
"Stockton-on-Tees","0","1","1019","31"
"Suffolk","0","0","321","5"
"Suffolk","1","0","205","8"
"Suffolk","1","0","316","31"
"Bradford","0","0","383","5"
"Coventry","0","0","175","175"
"Derbyshire","0","1","1057","50"
"Bournemouth, Christchurch and Poole","0","0","377","18"
"Essex","0","0","383","12"
"Essex","0","0","287","8"
"Essex","0","0","226","6"
"Hillingdon","0","0","58","58"
"Stockton-on-Tees","0","0","51","51"
"Stockton-on-Tees","0","0","82","81"
"Kent","0","0","195","4"
"Kingston upon Hull, City of","0","0","222","8"
"Lincolnshire","0","0","45","3"
"Lincolnshire","0","0","543","7"
"Manchester","0","0","102","5"
"North Yorkshire","0","0","201","3"
"Norfolk","0","0","419","13"
"Nottingham","0","0","691","2"
"Nottingham","0","0","517","3"
"Nottinghamshire","0","0","169","3"
"Redcar and Cleveland","0","0","817","21"
"Rochdale","0","0","338","4"
"Oldham","0","0","214","1"
"Sheffield","0","0","303","2"
"Sheffield","0","0","346","2"
"Stoke-on-Trent","0","0","460","3"
"Suffolk","0","0","256","2"
"Suffolk","0","0","171","171"
"Tameside","0","0","249","10"
"Wakefield","0","0","449","12"
"Walsall","0","0","274","2"
"Waltham Forest","0","0","11","0"
"Worcestershire","0","0","149","3"
"Worcestershire","0","0","193","3"
"Worcestershire","0","0","1135","10"
"Worcestershire","0","0","201","3"
"Worcestershire","0","0","178","4"
"Tameside","0","1","369","18"
"Surrey","0","0","351","6"
"Surrey","0","0","471","7"
"Staffordshire","0","0","109","109"
"Staffordshire","0","0","97","97"
"Staffordshire","0","0","263","3"
"Shropshire","0","0","566","23"
"Rutland","0","0","128","4"
"Rutland","0","0","193","3"
"Rutland","0","0","191","3"
"Rotherham","0","0","247","2"
"Redcar and Cleveland","0","0","239","1"
"Redcar and Cleveland","0","0","180","0"
"Redcar and Cleveland","0","0","199","3"
"Oxfordshire","0","0","99","1"
"Nottinghamshire","0","0","459","1"
"Northamptonshire","0","0","92","1"
"Northamptonshire","0","0","93","0"
"North Yorkshire","0","0","238","5"
"Norfolk","0","0","105","2"
"Norfolk","0","0","206","2"
"Medway","0","0","1519","8"
"Medway","0","0","454","3"
"Leicestershire","0","0","85","3"
"Leicestershire","0","0","163","9"
"Kirklees","0","0","1091","17"
"Kent","0","0","203","2"
"Kent","0","0","202","1"
"Hampshire","0","0","62","4"
"Hampshire","0","0","453","7"
"East Sussex","0","0","143","143"
"East Sussex","0","0","100","100"
"Dudley","0","0","210","1"
"Derbyshire","0","0","211","2"
"Calderdale","0","0","164","2"
"Calderdale","0","0","176","2"
"Bromley","0","0","217","4"
"Bromley","0","0","209","3"
"Blackburn with Darwen","0","0","205","1"
"Birmingham","0","0","213","4"
"North Lincolnshire","0","0","0","0"
"Staffordshire","0","0","304","2"
"Herefordshire, County of","0","0","89","88"
"Rotherham","0","1","269","12"
"Dudley","0","0","200","5"
"Staffordshire","0","0","335","4"
"Staffordshire","0","0","388","7"
"Southampton","0","0","625","18"
"Sheffield","0","0","1033","13"
"Norfolk","0","0","95","2"
"Kent","0","0","203","3"
"Cumbria","0","0","1010","39"
"Cambridgeshire","0","0","535","14"
"Sandwell","0","0","0","0"
"Cheshire East","0","0","45","44"
"Essex","0","0","208","2"
"Essex","0","0","78","78"
"South Gloucestershire","0","0","358","24"
"Devon","0","0","776","20"
"Devon","0","0","53","53"
"Central Bedfordshire","0","0","240","4"
"Leeds","0","0","234","4"
"Wakefield","0","0","229","2"
"Devon","0","0","217","1"
"Dorset","0","0","70","1"
"Devon","0","0","183","2"
"Dorset","0","0","1573","24"
"Devon","0","0","97","1"
"Cornwall","0","0","96","2"
"Bromley","0","0","215","2"
"Portsmouth","0","0","562","14"
"Portsmouth","0","0","475","7"
"Kent","0","0","216","5"
"Surrey","0","0","150","135"
"Kent","0","0","661","6"
"Bromley","0","0","416","6"
"Nottinghamshire","0","0","192","0"
"Rotherham","0","0","209","2"
"Halton","0","0","159","5"
"Rotherham","0","0","370","2"
"Derbyshire","0","0","413","2"
"Nottinghamshire","0","0","552","3"
"Derbyshire","0","0","316","3"
"Derbyshire","0","0","337","2"
"Derbyshire","0","0","100","0"
"Nottinghamshire","0","0","205","1"
"Suffolk","0","0","415","15"
"Gloucestershire","0","0","338","4"
"Kent","0","0","413","9"
"Havering","0","0","316","5"
"Suffolk","0","0","80","1"
"Suffolk","0","0","154","5"
"Cambridgeshire","0","0","462","15"
"Medway","0","0","52","0"
"Suffolk","0","0","306","7"
"York","0","0","141","0"
"Lincolnshire","0","0","150","2"
"Cheshire East","0","0","65","65"
"Dudley","0","0","64","12"
"Hillingdon","0","0","414","3"
"Barnsley","0","0","111","111"
"Barnsley","0","0","34","7"
"Blackburn with Darwen","0","0","847","8"
"Bromley","0","0","211","3"
"Bromley","0","0","386","8"
"Cheshire East","0","0","418","11"
"Derbyshire","0","0","221","3"
"Dudley","0","0","1181","15"
"Essex","0","0","671","14"
"Essex","0","0","257","4"
"Essex","0","1","345","22"
"Essex","0","0","178","2"
"Gloucestershire","0","0","417","6"
"Hackney","0","0","412","10"
"Havering","0","0","442","11"
"Kent","0","0","211","4"
"Kent","0","0","450","8"
"Kent","0","0","208","2"
"Lincolnshire","0","0","620","31"
"Liverpool","0","0","357","7"
"Norfolk","0","0","217","2"
"Norfolk","0","0","179","0"
"North East Lincolnshire","0","0","48","2"
"Nottingham","0","0","203","1"
"Rotherham","0","0","189","4"
"Rotherham","0","0","172","1"
"Rotherham","0","0","387","5"
"Rotherham","0","0","211","0"
"Suffolk","0","0","405","9"
"Surrey","0","0","622","19"
"Surrey","0","0","453","8"
"Wakefield","0","0","208","5"
"Wakefield","0","0","213","7"
"Warrington","1","1","1544","46"
"West Sussex","0","0","377","2"
"Windsor and Maidenhead","0","0","321","14"
"Windsor and Maidenhead","0","0","70","3"
"Bradford","0","0","0","0"
"Islington","0","0","28","28"
"Hillingdon","0","0","148","147"
"Enfield","0","0","7","6"
"Calderdale","0","0","21","20"
"Birmingham","0","0","402","4"
"Blackpool","0","0","542","18"
"Bromley","1","0","460","23"
"Cheshire West and Chester","0","0","217","2"
"Cornwall","0","0","298","4"
"Hammersmith and Fulham","0","0","593","8"
"South Gloucestershire","0","0","339","6"
"Wiltshire","0","1","291","35"
"Cheshire West and Chester","0","0","211","3"
"Cornwall","0","0","80","0"
"Cumbria","0","0","414","2"
"Devon","0","0","28","1"
"Essex","0","0","251","8"
"Essex","0","0","473","7"
"Hartlepool","0","0","469","3"
"Kent","0","0","912","10"
"Kent","0","0","214","3"
"Leicestershire","0","0","362","4"
"North East Lincolnshire","0","0","335","6"
"Northamptonshire","0","0","401","6"
"Northamptonshire","0","0","379","0"
"Northamptonshire","0","0","191","2"
"Northamptonshire","0","0","215","4"
"Shropshire","0","0","262","8"
"Shropshire","0","0","165","1"
"South Gloucestershire","0","1","236","25"
"Suffolk","0","0","1574","20"
"Suffolk","0","0","400","10"
"Wigan","0","0","279","5"
"Wigan","0","0","425","3"
"Wigan","0","0","303","7"
"Wigan","0","0","200","2"
"Wiltshire","0","0","360","10"
"Wiltshire","0","0","248","3"
"Wiltshire","0","0","149","148"
"Wolverhampton","0","0","601","6"
"Kingston upon Hull, City of","0","0","293","10"
"Kent","0","0","451","4"
"Barking and Dagenham","0","0","373","3"
"Bristol, City of","0","1","1048","49"
"Cheshire East","0","0","95","1"
"East Sussex","0","0","231","5"
"Essex","0","0","89","3"
"Essex","0","0","201","6"
"Essex","0","0","91","1"
"Kent","0","0","200","2"
"Kent","0","0","273","7"
"Norfolk","0","0","300","5"
"Norfolk","0","0","52","2"
"Norfolk","0","0","218","2"
"South Gloucestershire","0","0","1098","15"
"Southwark","0","0","433","8"
"Surrey","0","0","394","14"
"Birmingham","0","0","1193","20"
"Birmingham","0","0","200","3"
"Birmingham","0","0","207","3"
"Bournemouth, Christchurch and Poole","0","0","680","6"
"Brent","0","0","443","8"
"Bury","0","0","342","13"
"Derbyshire","0","0","103","1"
"Manchester","0","0","27","1"
"Essex","0","0","207","6"
"Barking and Dagenham","0","1","2496","31"
"Doncaster","0","0","345","7"
"Hammersmith and Fulham","0","0","247","2"
"Hartlepool","0","1","1029","28"
"Kirklees","0","0","204","4"
"Kirklees","0","0","301","5"
"Manchester","0","1","456","14"
"Cambridgeshire","0","0","168","5"
"Norfolk","0","0","425","9"
"Sefton","0","0","626","12"
"Sefton","0","0","615","3"
"Somerset","0","0","145","1"
"Gloucestershire","0","0","224","3"
"Bromley","0","0","15","4"
"Sandwell","0","0","1110","23"
"Telford and Wrekin","0","0","201","2"
"Staffordshire","0","0","654","13"
"Southwark","0","0","17","15"
"Suffolk","0","0","186","4"
"Barnsley","0","0","339","339"
"Bristol, City of","0","1","1073","21"
"Bristol, City of","0","0","436","4"
"Cambridgeshire","0","0","367","12"
"Cornwall","0","0","128","2"
"Cornwall","0","0","396","7"
"Cumbria","0","0","106","2"
"Dudley","0","0","719","16"
"East Sussex","0","0","628","9"
"Essex","0","0","211","5"
"Essex","0","0","83","0"
"Greenwich","0","0","639","18"
"Hartlepool","0","0","346","1"
"Hillingdon","0","0","393","3"
"Kingston upon Hull, City of","0","0","250","16"
"Kingston upon Hull, City of","0","0","384","11"
"Norfolk","0","0","185","7"
"North Yorkshire","0","0","275","4"
"Northamptonshire","0","0","94","0"
"Northamptonshire","0","0","432","6"
"Northamptonshire","0","0","89","0"
"Northamptonshire","0","0","106","106"
"Oxfordshire","0","0","39","9"
"Portsmouth","0","0","207","6"
"Rotherham","0","0","436","10"
"Rotherham","0","0","976","24"
"Rotherham","0","0","208","3"
"Staffordshire","0","0","90","0"
"Surrey","0","0","360","11"
"Waltham Forest","0","0","702","3"
"Dorset","0","0","864","33"
"Suffolk","0","0","393","7"
"Hackney","0","0","4","4"
"Birmingham","0","0","1","0"
"Somerset","0","0","82","1"
"Southend-on-Sea","1","1","1120","27"
"Bournemouth, Christchurch and Poole","0","1","376","7"
"Warwickshire","0","0","221","3"
"Waltham Forest","0","0","153","2"
"Devon","0","0","69","7"
"Hackney","0","0","183","4"
"Brent","0","0","207","6"
"Birmingham","0","0","1559","7"
"Kent","0","0","419","3"
"Bournemouth, Christchurch and Poole","0","0","267","6"
"Dorset","0","0","595","16"
"Norfolk","0","0","192","3"
"Tameside","0","0","457","5"
"Nottinghamshire","0","0","555","1"
"Devon","0","0","42","1"
"Bournemouth, Christchurch and Poole","0","0","359","5"
"Bournemouth, Christchurch and Poole","0","0","477","11"
"Kingston upon Thames","1","0","510","19"
"Essex","0","0","222","222"
"Kent","0","0","420","10"
"Bath and North East Somerset","0","0","144","2"
"Dorset","0","0","148","1"
"Wolverhampton","0","0","221","1"
"Staffordshire","0","0","46","1"
"Rotherham","0","0","242","3"
"North East Lincolnshire","0","0","350","6"
"Nottinghamshire","0","0","275","3"
"Wolverhampton","0","0","445","1"
"Dorset","0","0","134","2"
"Norfolk","0","0","65","0"
"Staffordshire","0","0","276","9"
"Norfolk","0","0","54","0"
"Somerset","0","0","128","0"
"Staffordshire","0","0","115","0"
"Bromley","1","0","451","37"
"Dorset","0","0","154","1"
"Bournemouth, Christchurch and Poole","0","0","354","4"
"Rotherham","0","0","349","5"
"Wolverhampton","0","0","161","2"
"Somerset","0","0","184","3"
"Northamptonshire","0","0","237","236"
"Cheshire East","0","1","449","26"
"Lincolnshire","0","0","190","4"
"Bournemouth, Christchurch and Poole","0","0","305","7"
"Somerset","0","0","34","1"
"Dorset","0","0","68","2"
"Leeds","0","0","696","2"
"Dorset","0","0","181","6"
"Wakefield","0","0","347","16"
"Somerset","0","0","124","1"
"Somerset","0","0","66","0"
"Wolverhampton","0","0","1048","14"
"Dorset","0","0","73","3"
"Manchester","0","0","216","215"
"Dorset","0","0","145","4"
"Wandsworth","0","0","970","42"
"Cheshire East","0","0","116","8"
"Dorset","0","0","370","7"
"Cheshire East","0","0","339","6"
"Warwickshire","0","0","165","4"
"Sandwell","0","0","165","2"
"Northumberland","0","0","1178","14"
"Birmingham","0","0","451","4"
"Oxfordshire","0","0","130","2"
"Warwickshire","0","0","210","10"
"Windsor and Maidenhead","0","0","209","3"
"Suffolk","0","0","440","5"
"Birmingham","0","0","211","5"
"Dorset","0","0","144","3"
"Staffordshire","0","0","500","7"
"Warwickshire","0","0","526","9"
"Derbyshire","0","0","198","9"
"Wolverhampton","0","0","280","4"
"Cheshire East","0","0","236","5"
"Wolverhampton","0","0","475","4"
"Northumberland","0","0","158","3"
"Dorset","0","0","603","9"
"Birmingham","0","0","196","1"
"Cheshire East","0","0","111","4"
"Northumberland","0","0","184","2"
"Oxfordshire","0","0","98","1"
"Birmingham","0","0","1155","11"
"Warwickshire","0","0","1072","16"
"Staffordshire","0","0","142","1"
"Blackburn with Darwen","0","0","168","3"
"Oxfordshire","0","0","365","13"
"Essex","0","0","1687","33"
"Suffolk","0","0","439","12"
"Surrey","0","0","111","108"
"Windsor and Maidenhead","0","0","888","12"
"Norfolk","0","0","76","2"
"Derbyshire","0","0","85","1"
"Devon","0","0","63","1"
"Staffordshire","0","0","49","2"
"Suffolk","0","0","328","3"
"Derbyshire","0","0","262","0"
"Hertfordshire","0","0","493","7"
"Windsor and Maidenhead","0","0","775","13"
"Rotherham","0","0","951","12"
"Dorset","0","0","64","3"
"Warwickshire","0","0","430","7"
"Staffordshire","0","0","87","1"
"Wolverhampton","0","0","672","10"
"Haringey","0","0","25","4"
"Wakefield","0","0","101","98"
"Kingston upon Thames","0","1","1035","44"
"Lancashire","0","0","23","21"
"Newcastle upon Tyne","0","0","176","173"
"Bexley","0","0","639","9"
"Blackpool","0","0","276","16"
"East Sussex","0","0","407","5"
"Essex","0","0","243","4"
"Kent","0","0","434","5"
"Leicestershire","0","0","489","6"
"Portsmouth","0","1","855","31"
"Sutton","1","0","277","63"
"Thurrock","0","0","669","13"
"Wakefield","0","0","343","13"
"Cambridgeshire","0","0","8","2"
"North Yorkshire","0","0","265","4"
"Kent","0","1","258","17"
"Leeds","0","0","765","9"
"Manchester","0","0","1268","35"
"Reading","0","0","891","16"
"Bexley","0","0","559","4"
"West Sussex","1","0","211","5"
"Norfolk","0","0","54","2"
"Bromley","0","0","85","5"
"Thurrock","0","0","412","12"
"Hertfordshire","0","0","222","1"
"Northamptonshire","0","0","135","3"
"Northamptonshire","0","0","160","1"
"Rotherham","0","0","261","2"
"Hammersmith and Fulham","0","0","225","3"
"Leicestershire","0","0","361","3"
"Kirklees","0","0","438","3"
"West Sussex","0","0","224","9"
"Bromley","0","0","211","4"
"York","0","0","401","2"
"Northamptonshire","0","0","329","2"
"Northamptonshire","0","0","410","5"
"Wiltshire","0","0","64","0"
"Wiltshire","0","0","96","0"
"York","0","0","466","11"
"Bolton","0","0","260","6"
"Leicester","0","0","1755","20"
"Barnsley","0","0","258","5"
"Norfolk","0","0","66","1"
"Wiltshire","0","0","108","1"
"Northamptonshire","1","0","419","16"
"Sandwell","0","0","233","3"
"Sandwell","0","0","265","5"
"Newham","0","0","481","6"
"Sandwell","0","0","420","8"
"Newham","0","0","289","0"
"Sandwell","0","0","233","3"
"North Yorkshire","0","0","1144","12"
"Kensington and Chelsea","0","0","1008","29"
"Norfolk","0","0","23","1"
"East Riding of Yorkshire","0","0","515","29"
"Cheshire East","0","0","3","0"
"Warwickshire","0","0","359","8"
"Liverpool","0","0","636","7"
"Coventry","0","0","362","13"
"Coventry","0","0","629","12"
"Leeds","0","0","1057","5"
"Bolton","0","0","235","1"
"Birmingham","0","0","621","2"
"Essex","0","0","104","104"
"Essex","0","0","621","19"
"Norfolk","0","0","34","34"
"Cambridgeshire","0","0","168","4"
"Essex","0","0","377","7"
"Oxfordshire","0","0","153","2"
"Darlington","0","0","14","13"
"Devon","0","0","241","4"
"Kensington and Chelsea","0","0","115","115"
"Liverpool","0","0","793","10"
"Wakefield","0","0","462","14"
"Richmond upon Thames","0","0","665","17"
"Rutland","0","0","273","1"
"Manchester","0","0","290","3"
"Manchester","0","0","351","6"
"Salford","0","0","133","3"
"Birmingham","0","0","601","6"
"Slough","0","0","593","6"
"Lancashire","0","0","603","2"
"Barnsley","0","0","160","2"
"Barnsley","1","1","147","31"
"Barnsley","0","0","346","15"
"Bexley","0","0","244","4"
"Birmingham","0","0","369","2"
"Cumbria","0","0","85","3"
"Dudley","0","0","293","12"
"Halton","0","0","122","4"
